product_id,creator_id,status,name,note,description_list,description_detail,search_word,free_area,del_flg,create_date,update_date
1897,1,1,絽訪問着(クリーム・秋草),,薄紫からクリーム色のグラデーションの生地に、葡萄や秋草が刺繍で表現されている豪華な訪問着です。雪輪や秋草の黒地紗袋帯を合わせ、おしゃれな帯留をあしらいました。結婚式、パーティ、観劇など巾広くお召しになれます。,"薄紫からクリーム色のグラデーションの生地に、葡萄や秋草が刺繍で表現されている豪華な訪問着です。雪輪や秋草の黒地紗袋帯を合わせ、おしゃれな帯留をあしらいました。結婚式、パーティ、観劇など巾広くお召しになれます。<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1898,1,1,祝着(かぶと),,祝着(かぶと),"祝着(かぶと)<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1899,1,1,祝着(鶴),,祝着(鶴),"祝着(鶴)<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1900,1,1,祝着(鷹),,祝着(鷹),"祝着(鷹)<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1901,1,1,祝着(鷹),,祝着(鷹),"祝着(鷹)<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1902,1,1,祝着(鷹),,祝着(鷹),"祝着(鷹)<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1903,1,1,"祝着 (花、手毬、鼓)",,"祝着 (花、手毬、鼓)","祝着 (花、手毬、鼓)<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1904,1,1,祝着(花),,祝着(花),"祝着(花)<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1905,1,1,祝着(鳳凰とのしめ),,祝着(鳳凰とのしめ),"祝着(鳳凰とのしめ)<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1906,1,1,祝着(牛車とぼたん),,祝着(牛車とぼたん),"祝着(牛車とぼたん)<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1907,1,1,祝着(のしめ・牛車・花),,祝着(のしめ・牛車・花),"祝着(のしめ・牛車・花)<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1908,1,1,"ゆかたメンズ(くもの巣) Lサイズ",,"黒地に鷹の柄で若い方に特に人気があります。<div style=""border : 1px solid #f00; margin-bottom: 1em; padding: 1em;""><div style=""font-weight:bold; font-size: 1.2em; color: #e57701;"">当商品は8月9日～10日のみレンタル可能です。</div>当ページの浴衣商品は、2023年8月9日～10日に開催される「SHIBUYA SKY 天空の盆踊り」のチケットを含むパッケージ商品です。表示金額には、チケット代金2,200円（税込）が含まれています。何卒ご了承ください。

※チケットはご利用日当日にご来店いただいた際にお渡しいたします。
※「SHIBUYA SKY 天空の盆踊り」イベントやチケットに関する詳細は、着物レンタルあきではご案内いたしかねます。下記情報を参考に、イベント主催者へお問い合わせください。

【SHIBUYA SKY 天空の盆踊り 開催概要】
開催日時：2023年8月9日（水）・8月10日（木）各日19時30分～21時30分
開催場所：屋上展望空間「SKY STAGE」※悪天候時は中止となります
特設サイト：https://www.shibuya-scramble-square.com/sky/bonodori/
参加方法：イベント当日のSHIBUYA SKY入場チケット、もしくはSHIBUYA SKY PASSPORT（年間パスポート）をお持ちの方は、ご参加いただけます。入場チケットのご購入について、詳しくは下記サイトをご覧ください。
https://www.shibuya-scramble-square.com/sky/ticket/</div>","黒地に鷹の柄で若い方に特に人気があります。<div style=""border : 1px solid #f00; margin-bottom: 1em; padding: 1em;""><div style=""font-weight:bold; font-size: 1.2em; color: #e57701;"">当商品は8月9日～10日のみレンタル可能です。</div>当ページの浴衣商品は、2023年8月9日～10日に開催される「SHIBUYA SKY 天空の盆踊り」のチケットを含むパッケージ商品です。表示金額には、チケット代金2,200円（税込）が含まれています。何卒ご了承ください。

※チケットはご利用日当日にご来店いただいた際にお渡しいたします。
※「SHIBUYA SKY 天空の盆踊り」イベントやチケットに関する詳細は、着物レンタルあきではご案内いたしかねます。下記情報を参考に、イベント主催者へお問い合わせください。

【SHIBUYA SKY 天空の盆踊り 開催概要】
開催日時：2023年8月9日（水）・8月10日（木）各日19時30分～21時30分
開催場所：屋上展望空間「SKY STAGE」※悪天候時は中止となります
特設サイト：https://www.shibuya-scramble-square.com/sky/bonodori/
参加方法：イベント当日のSHIBUYA SKY入場チケット、もしくはSHIBUYA SKY PASSPORT（年間パスポート）をお持ちの方は、ご参加いただけます。入場チケットのご購入について、詳しくは下記サイトをご覧ください。
https://www.shibuya-scramble-square.com/sky/ticket/</div>",,,0,"2017-03-14 18:38:41","2023-07-17 15:34:08"
1909,1,1,"ゆかたメンズ(菊) Lサイズ",,渋いこげ茶の地に同化する色彩でおおらかに菊が染められている大正ロマンを彷彿とさせるゆかたです。,"渋いこげ茶の地に同化する色彩でおおらかに菊が染められている大正ロマンを彷彿とさせるゆかたです。<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>浴衣は所属店舗のみのお取扱いとなります。<br />商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1910,1,1,"ゆかたメンズ(くまどり) Mサイズ",,綿麻の生成りの生地に蚊絣で柄が構成されています。離れて見ると、くまどりの柄がくっきりと映える粋なゆかたです。,"綿麻の生成りの生地に蚊絣で柄が構成されています。離れて見ると、くまどりの柄がくっきりと映える粋なゆかたです。<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>浴衣は所属店舗のみのお取扱いとなります。<br />商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1911,1,1,"ゆかたメンズ(こげ茶・雲竜) Lサイズ",,生地に織り込まれたラメがハイセンスな雲竜柄のゆかたです。古典柄と現代の感覚の融合で、個性あるゆかたになりました。,"生地に織り込まれたラメがハイセンスな雲竜柄のゆかたです。古典柄と現代の感覚の融合で、個性あるゆかたになりました。<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>浴衣は所属店舗のみのお取扱いとなります。<br />商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1912,1,2,"ゆかたメンズ(白地・桐) Lサイズ",,凝った生地に変わりたて涌に桐をあしらったメンズには珍しい柄のゆかたです。暑い夏の夕暮れに涼感を添えることでしょう。,"凝った生地に変わりたて涌に桐をあしらったメンズには珍しい柄のゆかたです。暑い夏の夕暮れに涼感を添えることでしょう。<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>浴衣は所属店舗のみのお取扱いとなります。<br />商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
